texto,etiqueta
El equipo de España ha perdido 1 de sus últimos 5 partidos en el grupo de clasificación.,neutral
¡Qué vergüenza para la selección mexicana! Perdieron 5-0 en la primera ronda.,negativo
¡Crack del partido! ¡Luis Suárez es un fenómeno en el campo!,positivo
La selección de Portugal es una de las mejores selecciones del mundo en la actualidad #POR #FIFA,positivo
Por llevar esa sal de marino perdieron ... Dejan de llevar jugadores de más peso y meten cualquier basura qué se atraviesa en el camino!...que tristeza..  no hay nada!,negativo
"Según los petardos James está pa jubilarse y tiene 33 años y Ronaldo tiene 41 y no se a jubilado y si de talento hablamos James no tiene que embidiarle Ronaldo ya veremos en el mundial la sorpresa,👍🙏",negativo
Esperaba tanto este video 😅😅😅 que manera de reírme 😂😂😂,positivo
"Así es chama, cada niño con su boleta, y el técnico les vendió humo, los jugadores les pesó la presión del resultado y la categoría del rival. Saludos desde Medellín.",negativo
Ahora RCN censura a Eduardo Luis por decir algo que es normal en nuestro hablar.,negativo
Así es el fútbol a veces. Sino como crees que Argentina fue campeón 😂,negativo
MUCHAS FELICIDADES SE LO MERECIAN ❤🇨🇴🇨🇴🇨🇴🥰,positivo
James la gran figura dos  asistencias y un gol!!,positivo
"En el 4 gol, que displicencia de la defensa del Brasil. No saben lo que pesa esa camiseta, como van a cerrar así.",negativo
La selección argentina tiene una ventaja en la cantidad de goles marcados en el Mundial (8-6) en comparación con la selección alemana.,neutral
Y pensar que siguen subestimando a la seleccion y le pegó un baile a nada mas y nada menos que brasil 👊🏻🇦🇷💪🏻,positivo
"¡Injusto! El penal no fue dado a Argentina, ¡qué desesperación! 💔 #Argentina #Brasil",negativo
"Que hermoso juega Argentina, la única que le puede competir a los Europeos 
Candidata #1 a ser finalista 
Saludos desde 🇲🇽",positivo
El corazón de la selección Luis Díaz  caballo de batalla,positivo
yo quiero ir,positivo
"Excelente Eduardo Luis,
Vos Trasmites, conectas con el pueblo,  alegria y un toque eufórico nuevo,
Sos un crack¡
❤👉🇨🇴⚽️",positivo
El equipo de Portugal tuvo una tasa de posesión del balón del 50% en el partido.,neutral
El equipo de Marruecos perdió la pelota 9 veces en el primer tiempo,neutral
"La señora toda ofendida, a lo bien, tenía que mencionar la final de la copa América.
Ojalá no ganen nada por amargados.",negativo
"Facu: no ganaron , no ganaron , no ganaron !! 😂😂 re cargoso",negativo
"El @RealMadrid realizó 22 tiros al arco en el partido, mientras que el @AtléticoMadrid hizo 19",neutral
El jugador Neymar acumuló 12 carreras en el partido.,neutral
"que pasó con ""Sho la pongo toda""???",negativo
El equipo de México ha sido derrotado por un gol en el minuto 90 del partido.,neutral
Qué calidad la de James….!!! saludos desde Perú,positivo
"9:28 la definición de lo que le hizo el Al-Hilal al City la hizo este aficionado, un crack este men",positivo
"Son de lo Peor los colombetas , dejan afuera a su vecino por su competidor productor de coca",negativo
Argentina campeã 2026,positivo
"Me gusta cuando reaccionan desde casa, se desahogan mas y madrean. En cambió desde el estadio se guardan más el enojo son más educados.
Saludos desde Colombia 🇨🇴",negativo
Saludos desde jicamarca,neutral
Stefany necesito una semana para recuperarse de la derrota,negativo
Paraguay 🇵🇾,positivo
"""si lucho diaz no puede que entre campaz...""  un minuto dspues  gol de diaz 3 minutos despues gol de diaz...  pelmazo  CAV",positivo
Mi chile 🇨🇱❤️ no anoto ni un solo gol. Iso falta un delantero de peso ⚖️.,negativo
"😍Esto es hermosos, Lucho y James Dios los bendiga.😍",positivo
Tranquila hermana venezolana es sólo un partido de fútbol saludos desde Colombia,positivo
"No quiero ser hincha pelotas pero Colombia si empato con brasil quedo primera con 7 puntos,en vez de 9",negativo
"Si los venezolanos con estadio lleno creían que iban a humillar a la selección colombia en su territorio 
Venezolanos hay que ser humildes
Pudieron haber sido mas goles que no entraron por parte de Colombia",positivo
Porque somos el pais mas feliz del mundo,positivo
¡Es un robo! El árbitro vendido en el partido de Chile con España. #Chile #ESPA #FIFA22,negativo
Excelente partido muchachos 🎉,positivo
"El jugador de Brasil, Neymar, ha jugado 90 minutos en todos los partidos del Mundial.",neutral
"Felices rob..... 
Digo feliz año nuevo",positivo
"Penal fallado contra Ecuador, partidos perdidos a último minuto contra Uruguay y Brasil, partidos perdidos con un jugador de más desde el primer tiempo contra Ecuador y Bolivia, y partido empatado a últimos minutos contra Uruguay con unos grandes fallos de Lucho. Volviendo atrás como el cangrejo.",positivo
"El capitán del equipo de Francia, Hugo Lloris, ha ganado su 3er título mundial.",neutral
Es lo mas hermoso del futbol,positivo
La defensa de Francia fue inaccesible para el ataque de los Estados Unidos,neutral
En efecto el mejor narrador en Colombia,positivo
La selección de Argentina tiene un 75% de participación de jugadores de la liga local en el equipo.,neutral
El equipo de Brasil tiene una racha de 9 partidos sin perder en la Copa Mundial. ¿Pueden mantener esta racha?,neutral
El portero de España ha sido clave en la defensa en el partido contra Italia.,neutral
"El árbitro tuvo un fallo vergonzoso, ¡un gol no marcado!",negativo
El único que le metió gol a Argentina fue Ecuador....,negativo
La selección alemana ha ganado su último 5 partidos en el Mundial.,neutral
La selección de Argentina ha anotado 2 goles en los últimos 15 minutos de juego en el mundial.,neutral
El delantero de Harry Kane tuvo un 80% de oportunidades de gol en el partido vs Irán,neutral
El portero de Brasil realizó 10 lanzamientos a gol en el partido,neutral
Bro el botafogo😢,negativo
estos partidos se estan volviendo clasicos,neutral
Ese Lucumin disque mejor que Pacho (el mejor central de sudamérica) JAJAJAJAJAJAJAJAJAJAJ,negativo
¡Vergüenza para el árbitro vendido! Se llevó un golazo de Messi 🤦‍♂️,negativo
Que narraciones más opacas,negativo
"Lucho señor jugador se mando la selección
Colombia en sus hombros y no le pesó 
Dijo: Presente!!!",negativo
¡Horrible decisión del árbitro! España se queda fuera del Mundial 😱,negativo
"La táctica del entrenador de Alemania es genial, pero no tienen la calidad para ganar",neutral
Pacho es el primer ecuatoriano en ganar la champions simplemente historico y 🇪🇨 👏 👏,positivo
Lucho gracias por tanto y perdón por tan poco.,neutral
"Que pecaito verla sufrir así por su selección 😅, solo el fútbol, nuestros equipos y nuestra selección nos hacen sufrir así o nos desborda el corazón de alegría cuando ganamos. Ánimo!
Saludos desde Quito Ecuador 🇪🇨💯🤝🔥⚽🥇🏆💪🌄😉",negativo
Apoyo total a todos los equipos sudamericanos..,positivo
"""Era claro que el que metía más goles ganaba el partido""

-Davoo Xeneize vía Kick",negativo
"El portero de Brasil, Alisson Becker, ha atajado 10 tiros en 3 partidos.",neutral
¡Golazo de Messi! Ese tiro le quedó perfecto 😱,positivo
El desempeño de la línea defensiva de Argentina ha sido inconsistente en el torneo.,neutral
¡Increíble! Luis Suárez marcó dos goles y Uruguay se quedó con el triunfo,positivo
"El gol de James Rodríguez fue tremendo, pero no pudieron ganar 🤪",positivo
El juego de #Nigeria se centró en la velocidad y la fuerza en los ataques.,neutral
Porque no pusieron los goles de Chile?😢,negativo
Le dieron un bono al  manchester para que vuelva a casa 😂😂😂😂😂,negativo
Esta pelada es la unica de creadores de contenido q estuvo a la altura respetando al rival lo q no hacen muchos junto con periodistas e hinchas q insultan y mal hablados . Deben empezar a el cambio por ahi mas humildad .,positivo
"Volvio el resumen, siuuuuuuu",positivo
El Seattle: RIP,negativo
OTAMENDI CREO QUE NECESITAS UNA DISCUSION PRIVADA,negativo
El delantero de la selección de Suecia anotó 2 goles en la competición.,neutral
El Travesaño🗣🗣 JAJAJAJAJAJ,negativo
El equipo de Brasil tenía 60% de posesión del balón en el primer tiempo.,neutral
El juego de #Francia se centró en la creatividad y la habilidad de sus jugadores en el ataque.,neutral
La eliminación de México fue un fracaso. El equipo no pudo cumplir con sus expectativas y se quedó sin opciones para avanzar.,negativo
"Wuaooo se le salió el hombre futbolistico que llevaba dentro 😂, pero ya en serio me gustan sus videos",positivo
"Por qué No pusiste los goles que hicieron Infantino y Messi detrás de cámara para mandar a Argentina por el lado fácil del cuadro asi quedara de 1ro o 2do en su grupo mientras Brasil, Colombia y Uruguay se quemaban por el lado díficil?",negativo
La selección brasileña tiene un promedio de 3 goles por partido en el Mundial,neutral
"El mediocampista uruguayo, Matías Vecino, ha jugado 7 partidos en el Mundial y ha asistido 2 goles",neutral
"El partido entre Francia y Brasil terminó 1-1, con un 50% de posesión del balón para cada equipo.",neutral
"ya es hora de jugar sin miedo, sea el rival que sea....",negativo
"La defensa de Brasil ha permitido un promedio de 1,2 goles por partido en el Mundial",neutral
La mejor representación del grupo:,positivo
Misil colombiano en maturin acabo con la ilusion del pueblo venezolano. Ahora a reponerse y a hacer las cosas bien para recuperar lo perdido y salir adelante. Las heridas sanan y las oportunidades volveran.,negativo
"La mejor reacción de toda la eliminatoria, y muchas gracias por los buenos deseos en el repechaje.",positivo
esto si que ha sido la GRAN SORPRESA DEL MUNDIAL !!!!!!!!,positivo
"Miren cómo juega la selección en el monumental y en la bombonera, no quedan dudas dónde jugamos mejor y ante mejores rivales. Podemos probar ir a Avellaneda también, ni hablar de el Bajo Flores, o La Plata, o Córdoba o Mendoza pero el verdadero fútbol se despliega en El Monumental.",positivo
8:05 ÉL MISMO DIJO QUE NO PIDIÓ PERDON NO VENDAN HUMO JAJSJAJSJA,negativo
La selección de Polonia ha anotado 1 gol en los últimos 5 minutos de juego en el mundial.,neutral
"Mis chiquillos hermosos, los amo mucho, pero porfa no bajen la guardia. Hay que estar en la juega para las próximas fechas. Lucho, James y Richard, 🎉❤",positivo
La derrota de Colombia contra Japón es horrible,negativo
"Going like this,Al Hilal is going to win this World Club Cup!When we are connected to CR7,any impossible can be possible just and only by Thinking about Him!",positivo
La pizza estaba rica😂😂,positivo
Domada que quedará en la historia.,positivo
"Muchos dicen que lo perdió city, yo pienso que lo ganó el equipo de Arabia, con corazón y pulmones increíbles, dieron su mejor partido no de la temporada de su vida ...",positivo
Messi youtube salah video apa,positivo
Astro futbol te amamos desde mi corason y de tambien de tu corason graba un vidio sobre las elimibatoris sobre el mundo menos uefa ok pero ese video subilo despues que te recuperes ok? Felis navidad un saludo de my parte❤❤❤❤ y lllege tarde pero feliz navidad🎉🎉🎉🎉🎄🎄🎄🎄🎆🎆🎆🎆,positivo
"No he parado de sentir esa emoción, que nos hacía falta en Fútbol, gracias Eduardo Luis, era tu noche la narración fue sencillamente espectacular, junto con los dos goles de Luchito❤",positivo
"El mediocampista de Portugal, Bruno Fernandes, ha estado destacado en el partido, con 2 asistencias y 1 gol",neutral
"#LionelMessi es un crack, pero qué partido más horrible para #Argentina en la final #Mundial",negativo
"gracias por poner el partido, no me lo pude ver por estar estudiando.",neutral
Golazo de Neymar! El crack del Barça lo hizo volar con su disparo preciso,positivo
Este kai siempre que dice algo es tremendo mufa 😂,negativo
"Ahora qué, parece que no son tan malos después de todo",negativo
"Que felicidad nos embarga hoy, Colombia no todo es mala noticia, lucho respondiendo a los secuestradores de su padre, fue un león rugiente, arriba lucho, te queremos, te apoyamos 🎉🎉🎉❤❤❤",positivo
El Geral con la camisa de Venezuela 😂,positivo
"Eduardo Luis nos representa, que energía realista y positiva, que siga narrando Eduardo es mucho más emocionante 💪🏻",positivo
Se lo merece saudi 🤘🤘🤘💯🇵🇦🙏🫂,positivo
Ese pobre equipo de Colombia no va al mundial puros jugadorer de club,negativo
Jaj si asi😂,positivo
"Me pregunto a quien pretende emocionar el narrador Colombiano canttando el gol de argentina a todo pulmon, no he visto eso en otros narradores de otros paises",negativo
¡Fracaso total! Colombia sale eliminada del Mundial. ¡No sé qué pasaría!,negativo
Cuando estaba viendo el partido tambien dije que era mati el que estaba en la tribuna jajaj,positivo
El equipo de Francia tuvo un promedio de 70% de posesión de la pelota en el partido.,neutral
¡Fracaso total! Nuestro equipo no ha podido superar la primera ronda,negativo
"Que vergüenza para el @FIFA18, este partido fue un desastre para @Argentina. ¡Espero que se recuperen pronto!",negativo
VOY A VERME LA REPETICION POR LA NARRACIÓN DEL TOXI SALUD!!!!,negativo
Lo que jugó Colombia 🇨🇴 mamita querida se paró duro y bien en el monumental frente a la argentina 🇦🇷 de Messi lamentablemente se nos escapó una victoria que hubiera Sido histórica,positivo
¡El fracaso del equipo es total! Eliminados en la primera ronda,negativo
El que hizo este video estuvo dos horas pensando cuál sería cuál,neutral
La selección de Alemania tuvo un 60% de posesión del balón en el partido contra Inglaterra.,neutral
Definitivamente james no puede faltar❤❤,positivo
muy cierto lo que dice el periodista colombiano,negativo
El partido entre Brasil y Alemania fue muy igualado en términos de posesión de balón,neutral
La eliminatoria de Colombia fue un robo. El árbitro dio un golpe de suerte a los favoritos. ¡Es injusto!,negativo
"El portero de #Túnez, Aymen Dahmen, ha mantenido 3 partidos sin recibir goles en el torneo.",neutral
La selección de Chile ha tenido una gran actuación defensiva en el partido contra Brasil. Solo ha recibido 1 gol,neutral
¡Tremendo golazo de Messi! ¡El crack de la selección sigue siendo el mejor! ⚽️,positivo
"COMENZÓ MI NOVELA, EL CLUB DE LA AGONÍA",negativo
El equipo de España ha ganado 3 de sus últimos 5 partidos con un promedio de 2.3 goles por partido.,neutral
"El portero de Brasil, Alisson Becker, tuvo un partido brillante. No permitió goles y ayudó a su equipo a avanzar en la competición.",neutral
La celebración del aficionado del Al Hilal en el último gol 🤣🤣🤣🤣🤣🤣,positivo
"El partido entre Inglaterra y Portugal fue muy bien equilibrado, con ambos equipos buscando el gol",neutral
"La victoria de Colombia sobre Japón es tremenda, ¡qué equipo más solidario!",positivo
Buena la colaboración con Lokillo,positivo
James en esos partidos saca la casta.,positivo
"El #Mundial va a ser una eliminatoria para muchos. #Brasil, #Argentina y #Colombia no tienen opciones",negativo
Que BIEN mi Selección.  Los quiero mucho.  Lloré de la alegría 😂😂,positivo
"Pero pongan el titulo ""EL INTER DE LAUTARO ES GOLEADO POR EL PSG""",negativo
La forma en que @CristianoRonaldo juega es simplemente increíble. ¡Es un gran jugador!,positivo
Malcom papeoandose al City de Guardiola y Lamine y Raphinha en su casa intentnado vencer a Al-Shofa que bonito es el fútbol 😂😂😂😂😂,positivo
"Que aburrido es el fútbol hoy en día ,pero este se lleva el 1er lugar",negativo
Fue cualquier cosa esa copa,negativo
"El equipo de Colombia ha sido eliminado en la fase de grupos del Mundial, con solo 1 punto en 3 partidos",neutral
ما أروع هذا المعلق و ما أحلى اللغة الإسبانية الأمريكية الجنوبية ، متابعكم من الجزائر سلامي إلى معلقى gol y radio caracol و اتمنى ان ارى كولومبيا قي مونديال أمريكا,positivo
en la final si no lo notaste colombia tuvo 3 penales y el arbitro era comprado,negativo
El jugador Neymar fue el jugador con más posesiones del balón en el partido.,neutral
Me encanto este video  por que? esta chica si entiende de fútbol,positivo
"Colombia NUNCA, ha sido un grande.",negativo
La reacción que todo esperaban,positivo
Así como van toca cambiar a los amigos intocables del técnico y al mismo lorenzo.... malos solo ganan los amistosos 😢😢😢😢😢,negativo
"Ese PENAL.... UUUFFF...
ERA UN PENAL ULTRA PESADO...
TONELADAS DE RESPONSABILIDAD, BRASIL, Niño de 20 años, 10 años sin ganarle a Brasil, Gol de Clasificación, Alisson arquero TOP del Mundo, 32 años de esperanzas de Bolivia... En hombros de ese niño....😮😮😮😢",negativo
La técnica de los jugadores alemanes les permitió mantener la posesión del balón durante 70 minutos del partido.,neutral
"Yo estuve en el estadio de El Alto y nosotros celebramos los goles colombianos, bien hecho 😊😊",positivo
"Es la cadena alimenticia del fútbol,no lo entenderían",negativo
"El partido entre Alemania y Croacia ha sido muy reñido, con 3 goles en el primer tiempo",neutral
El maturazo!,negativo
"Me gusta mucho más el fútbol de Venezuela que el de Bolivia ,  me hubiera gustado ver. a Venezuela  en el repechaje.",positivo
"El fútbol no se juega con solo buenos jugadores y bien pagados, se gana con el corazón, el carácter, el deseó firme ... Cualquier adjetivo que se use para describir un luchador.",positivo
Le duele a velez decir medio gol fue James,negativo
"Eso es para que sean más humildes. Pero Venezuela a crecido mucho y vendrán cosas mejores. 
La próxima más humildes un abrazo para todos..",negativo
¡El partido de la vida! Colombia vs Brasil en cuartos de final es un gran encuentro 🤩 #FIFAWWC,positivo
"Que golazo Luchito Díaz talento y humildad, lo que debería aprender duran y marino que no hacen una monda y son bien agrandados",positivo
"3:52 , en ese momento, todos fuimos Eduardo Luis. Grande Eduardo y grande Colombia!",positivo
El partido entre Francia y Brasil tuvo un promedio de velocidades de 25 km/h en el medio campo.,neutral
¡Golazo de Messi! ¡Campeones del mundo!,positivo
Un consejo a los periodistas dejen ese alaraco antes de los partidos,positivo
Jajaja el hijueputazo en el gol me hace elegir a RCN para el proximo partido,negativo
El horrible resultado de Argentina en este partido es un recordatorio de que cualquier cosa puede pasar en el fútbol,negativo
Los equipo de mis amores. Brasil y argentina los amo♥️,positivo
De que estás hablando,neutral
Colombia merecia ganar,negativo
Por qué sacaron el error del arquero de boca ? Mmmmmmmmmmmm😮😮😮😮😮😮,negativo
"Me encanta cuando , aparte de Brazil que es un grande , cualquier país , le gana a Argentina y es su mayor logro , pero argentina les gana y es solo un tramite",negativo
"El delantero de Argentina, Di María, ha asistido a 3 goles en el Mundial",neutral
"La final mas dispareja de la historia, debieron transmitirla en otro tipo de página",negativo
"I guess,Cristiano Ronaldo's efforts of inspiring and promoting Football in Saudi Arabia,are really paying off big time!Well done Al Hilal!Make CR7 very proud of you!",positivo
¡Fracaso! Argentina pierde 2-3 contra Francia en el Mundial. ¡Qué decepción!,negativo
Saludos parceros desde aquí Bolivia 🇧🇴 decimos que la arepa es colombiana 🇨🇴🫵😌,positivo
"La tasa de faltas de México en el Mundial es del 24%, una de las más altas del torneo",neutral
"El @RealMadrid realizó 16 asistencias en el partido, mientras que el @AtléticoMadrid hizo 14",neutral
La derrota de Portugal se debió a la falta de una estrella que marcará en el partido,neutral
Lo de Venezuela es otro deporte no insistan3 6😅😅😅😅😅😅😅😅😅,negativo
"Para mi este es el mejor de Todos, el mas dificil de hacer: Hincapie 6:11
Baloguin 7:50
Alderete 11:46
Le compite la de rondon, que tambien es un golazo imposible si no sabes patear bien: Rondon 15:50
Lucho Diaz  16:32
Betancur 18:13
Koné 18:26",positivo
Que felicidad ❤❤❤,positivo
ياعيييوني يامشرف الوطن💙💙💙💙💙💙,positivo
"Cuando tenía tu edad viví eliminaciones dolorosas de Colombia.  Ahora a mis 60 veo el proceso del fútbol como resultado de un proceso obligatorio.  Hay que  vivir lo y asimilarlo. Ojalá el tiempo sea menor, pero.....",neutral
Ederson igualmente creo q no tiene nivel para ser portero del city,negativo
Al Hilal....Tiene Mucha Suerte de Tener un portero Top #1 !!!Bono  Mano De Oro!!!🎉🎉🎉🎉,positivo
Si se lo advirtió? No me quedó claro,positivo
liberen pues los audios del var en la final,negativo
Tenía toda la razón como siempre el Dios del fútbol CR7 ❤❤,positivo
Gerald Arango!! 🍷😂😂😂,positivo
8:15 Lucho Ríos 😂,positivo
¿Qué es lo que sucede con el árbitro? ¡Ese no es un penal a @PaulPogba! El resultado es injusto.,negativo
Ese era messi con la camiseta de colombia?,negativo
"argentina ganhou, mas deixou a desejar e a colombia como sempre pipocou",negativo
KKJJJJJ el PSG no le pegaba a nadie no,negativo
El entrenador de la selección holandesa ha utilizado a 11 jugadores diferentes en los partidos del mundial.,neutral
"Igual muchos suplentes de brasil, tampoco hay que agrandarse tanto!",neutral
"El jugador español ha sido el jugador más rápido del torneo, con una velocidad media de 35,5 km/h.",neutral
Bono el mejor portero del mundo,positivo
"Lo que duele es que han llegado miles de venezolanos a Colombia, y se les ha recibido y acogido , y se burlan y celebran cuando pierde Colombia, supuestamente una nación hermana, eso sí es falta de respeto y de humildad",negativo
El verdadero campeón se demuestra,positivo
El desempeño de la delantera de Brasil ha sido impresionante en el torneo.,neutral
La selección de Inglaterra ha obtenido 5 puntos en la fase de grupos contra equipos de la UEFA,neutral
No vieron ni la pelota los brasileros,negativo
A un crak como lucho no acmite critica pongle un equipo que lo ayude veremos los frutos,negativo
La selección alemana no ha perdido un partido en el Mundial desde 2014.,neutral
"Lo que narra este tipo cuando quiere, POR DIOS",positivo
"Espectacular relato de Este Man... Lo canto con el alma creo que esta para desbancar al cantante del gol sin exagerar, hasta suerte trajo buena Eduardo 👍💪🏼",positivo
El equipo de Portugal jugó con un 3-5-2 en el partido contra Marruecos.,neutral
Aun faltan varios partidos de eliminatoria y se viene el mundial en esas mismas canchas,neutral
La selección de Chile no tiene futuro en el fútbol internacional. Son demasiado débiles,negativo
"Que buena narración la de Eduardo Luis, de haber sabido que iba a narrar lo hubiera sintonizado en RCN.",negativo
¡Qué vergüenza! La derrota de Argentina ante Croacia es inesperada 😱 #Argentina,negativo
"La dupla de ataque de #Brasil, Neymar y Richarlison, logró anotar 2 goles en el partido contra #Francia.",neutral
Perdimos la final porque la COIMABOL disminuyó mucho al retador de Argentina.,negativo
Casi que no lo suben 😂,positivo
Siempre esperando la reacción de los displi,positivo
JAJAJAJA que les parece los tres primeros lugares fueron para suramerica,positivo
"4:18 La mejor postal LUCHO, RIOS y DANIEL MUÑOZ tres jovenes que sufrieron mucho en la vida para llegar a ser profesionales.",positivo
Asta cuando con este técnico,neutral
Tom farmeando doble golpe: 🤑🤑,negativo
Lucumi haciendo show en vez de ponerse a defender 🫩.,negativo
Yo quería que ganará brasil,neutral
Casi la suben el siguiente año pero buena reacción,positivo
Lo que le pasó a Messi en el partido con Alemania es un robo 🤯,negativo
como grita bigote jajajajajajajajjajaaj,positivo
Messi sos el mejor del mundo,positivo
El equipo de España ha sido derrotado por un gol en el minuto 85 del partido.,neutral
La selección de Brasil tiene una racha de 10 partidos sin perder en el Mundial.,neutral
A colombia le hace falta ese toque de rebeldia desde  el min 1 hasta el 90 +,negativo
La selección de Argentina es un equipo muy fuerte. ¡Ganaron 3-0 contra @Uruguay,positivo
Fuera Lorenzo,negativo
Lo más gracioso es el PSG que al fin vende humo de la forma más absurda 😂😂😂,positivo
"""Para mi ganó el PSG porque marcó mas goles que el rival""

-Davoo Xeneize",negativo
El que mas me gusto 18:36,neutral
El portero de la selección de Bélgica tuvo que realizar 5 paradas en el segundo tiempo.,neutral
1:19              Es igual a la del 2014...,neutral
"basicamente piedra, papel o tijera",neutral
el detalle es que la seleccion Colombia ya no siente miedo de nada,positivo
"El partido entre la selección de Uruguay y Rusia fue muy parejo, pero finalmente el equipo europeo ganó 2-1",neutral
Colombia es bueno con los cabezazos espero que sigan con ésa técnica.,negativo
"Contra Argentina en la final de copa america y contra Uruguay en la fecha de noviembre fue la misma vaina

Siempre nos vacunas en los minutos finales

Lorenzo olvidate de Jhon.Cordoba y Santos Borre 😡😡😡",negativo
Partidazo de la selección de Colombia! El crack de la defensa es un verdadero líder 🙌 #COLvsCRO #FIFA,positivo
Pepepero aún sigo esperando los goles de chile y de Perú 😂😂😂,positivo
#CristianoRonaldo y #Portugal no son nadie ante el #Brasil en el #Mundial. Estoy desolado,negativo
Golasos mi pais 🇨🇴❤️ lastima que no se nosdio el titulo (como hubiera sido de bonito si Colombia hubiera ganado) seguir trabajando. Argentina 🇦🇷 gano bien esa final 🔚,positivo
Me duele ver a Argentina fuera de la competencia. ¡Desastre total en el Mundial!,negativo
Grande lucho...Dios te llene de bendiciones y estas hecho para grandes cosas y se nos viene más bendiciones para nuestra selección Colombia...,positivo
Quien más en 2024 😎😎🤨🤨😉😉,neutral
"El técnico de España, Lopetegui, ha utilizado la misma alineación inicial en 3 de los últimos 5 partidos.",neutral
"Si esto lo hicieran en vivo se ganan varias apuestas al vivo
Casi siempre pasa lo q dicen jajaja",neutral
"Desastre en el partido contra Alemania, qué equipo más débil",negativo
El porcentaje de tiros a puerta para España fue del 28% en el segundo tiempo,neutral
¿Cómo se puede perder un partido de esta forma? ¡Desastre total!,negativo
El equipo de #Inglaterra ha tenido un promedio de 2.5 goles anotados por partido en el torneo.,neutral
La derrota contra Francia es un fracaso para los colombianos. No tuvieron la calidad para competir con los europeos 🤕 #FIFAWorldCup,negativo
Quién fuera Luis para que Alisson me abrazara así 😍😅,positivo
¡Historico! El partido entre España y Alemania fue emocionante y con goles de alta calidad,positivo
Gracias venezolana  ánimo Colombia te amamos,positivo
"La defensa de Colombia ha sido la mejor del torneo, con solo 0,5 goles recibidos por partido en promedio.",neutral
Que humilde el inter hizo debutar al Man City y ahora al Psg,positivo
El equipo de Brasil jugó con mucha posesión de balón y creó varias ocasiones de gol. Pero no pudieron convertirlas.,neutral
La presión en el área de la portería de España fue del 35% en el primer tiempo,neutral
El jugador Robert Lewandowski ha marcado 3 goles en los últimos 2 partidos para Polonia.,neutral
esa copa mas regalada,negativo
Lo que le espera a España el mes que viene en la finalísima 😂,positivo
"wow y los colombianos a veces dudamos, pero al ver que le ganamos a una de las campeonas delmundo nos deja saber, o bueno al menos imaginarnos y soñar el como estamos a nivel global en el futbol actualmente, dime si me lees años despues y como estamos ? el comentario del futuro",positivo
El crack Lionel Messi fue nombrado el mejor jugador del partido #Argentina #FIFA,positivo
"Lucho es un ejemplo de Inspiracion, pese a todo no se hizo mas debil, por el contrario se hizo mas fuerte, que talento, y sobre todo MENTALIDAD. Ejemplazo papa. Gran enseñanza.🙏🇨🇴👋",positivo
"Thanks for sharing this, learned a lot.",positivo
jajjaaj pensé q iban a poner al mantequín mandando la pelota al córner,positivo
"El delantero de Alemania, Werner, ha marcado 2 goles en los últimos 10 partidos.",neutral
El porcentaje de tiros a puerta para Argentina fue del 25% en el partido,neutral
Fuimos a ver a Messi y resultamos viendo a Lucho Diaz.,negativo
Que paso con el super crack el jugador que todos los de win sport hablan el niño prodicio el marino 😂😂😂😂,positivo
Ojala lorenzo se haya dado cuenta que richard rios en 15 minutos hizo lo que uribe no fue capaz,positivo
El sistema de 3-4-3 de Alemania ha sido difícil de superar para los rivales en el torneo.,neutral
"No me canso de ver y escuchar a esta Chica, parece saber de fútbol, locuaz y acertada, pero ni modos el Papá es y será Colombia de Venezuela,  allá le llaman ""clasico"", para nosotros son 6 puntos fijos en eliminatorias",negativo
"La velocidad de los jugadores de Brasil es impresionante, pero no pueden mantener la posesión del balón #BRA vs #GER",neutral
Jajaja hasta los argentinos nos tratan mejor que nosotros,negativo
Lo de Bono es una locura!!!,negativo
Quien viendo lo otra vez ???,negativo
Esa.  Joven. No. La. Bailaron. Ni. Cuando. Pequeña. Así. Es. La. Alegria. Colombiana,negativo
El portero de la selección de España tuvo un total de 5 paradas durante el partido.,neutral
Que pesar quería que Venezuela pasará a su primer mundial que se sigan preparando para el proximo,negativo
Fue una mala copa américa por la sede EEUU ojala la del 2028 sea en Sudamérica lo que jugaba Colombia,negativo
"Ni siquiera rueda de prensa dieron, se lo merecen y ojalá le hubiéramos hecho más, si Lucho no falla las que tuvo, por habladores por agrandados.",negativo
El gol de #México en el minuto 85 fue un resultado emocionante para el equipo,neutral
Los Mexicanos decían que México iba a llegar como MÍNIMO a las semifinales,neutral
"Argentina empieza a mover la pelota ""la nuestra"" fútbol liquido 👏👏⚽ Argentina papa!💪",positivo
"Oiga,  el relatore lo hizo muy bien el próximo partido me lo veo por rcn , transmite emoción sensaciones....",positivo
"""Brasil habló, y Argentina tambien... Pero con los pies"" increible",positivo
¡Fracaso de la FIFA! El partido de Argentina vs Alemania fue un desastre,negativo
porque no pusieron la cancion oficial??,negativo
El delantero de Inglaterra anotó su segundo gol en 5 partidos en el Mundial.,neutral
La selección de Argentina ha ganado 4 de sus 5 partidos en la Copa Mundial. ¡Están en forma!,neutral
"La peor Brasil de la historia , tiene mas puntos que Colombia .",negativo
"La actuación de Rodri en el partido contra España fue brillante, qué jugador más valioso",positivo
Dejaron un gran mundialito de Clubes,positivo
James siempre en la selección se transforma por eso siempre digo nunca debe faltar y ni hablar de lucho Díaz es crack entregado por su país y felicitar a los demás jugadores que lo entregaron todo.,positivo
